csr_id,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,g,target,gender_Cd,Birth_Dt,Age,House_Property_Cd,Marriage_Status_Cd,Year_Income,Is_Bank_Staff_Ind,Initial_Open_Dt,Open_Branch_Id,Open_Org_Id,Close_Dt,Cust_Grade_Cd,Cust_Lev_Cd,Custgrade,LOAN_FLAG,CONTRIB_01_R1M,Loan_Contrib_R1M,CONTRIB_03_R1M,CONTRIB_04_R1M,CONTRIB_00_R1M,CONTRIB_01_R1Y,Loan_Contrib_R1Y,CONTRIB_03_R1Y,CONTRIB_04_R1Y,CONTRIB_00_R1Y,WithdrawOtherbankAmt_R1M,WithdrawLocalbankAmt_R1M,TransferRemitOtherbankAmt_R1M,WithdrawTotalAmt_R1M,EpayAmt_R1M,PosConsumeAmt_R1M,ConsumeTotalAmt_R1M,CreditCardAmt_R1M,TransferLocalbankAmt_R1M,TransferOtherbankAmt_R1M,TransferOtherAmt_R1M,TransferTotalAmt_R1M,OtherAmt_R1M,WithdrawOtherbankCnt_R1M,TransferRemitOtherbankCnt_R1M,WithdrawLocalbankCnt_R1M,WithdrawTotalCnt_R1M,EpayCnt_R1M,PosConsumeCnt_R1M,ConsumeTotalCnt_R1M,CreditCardCnt_R1M,TransferLocalbankCnt_R1M,Other_Bank_CreditCardAmt_R1M,TransferOtherbankCnt_R1M,TransferOtherCnt_R1M,TransferTotalCnt_R1M,OtherCnt_R1M,WithdrawOtherbankAmt_R3M,WithdrawLocalbankAmt_R3M,TransferRemitOtherbankAmt_R3M,WithdrawTotalAmt_R3M,EpayAmt_R3M,PosConsumeAmt_R3M,ConsumeTotalAmt_R3M,CreditCardAmt_R3M,TransferLocalbankAmt_R3M,TransferOtherbankAmt_R3M,TransferOtherAmt_R3M,TransferTotalAmt_R3M,OtherAmt_R3M,WithdrawOtherbankCnt_R3M,TransferRemitOtherbankCnt_R3M,WithdrawLocalbankCnt_R3M,WithdrawTotalCnt_R3M,EpayCnt_R3M,PosConsumeCnt_R3M,ConsumeTotalCnt_R3M,CreditCardCnt_R3M,TransferLocalbankCnt_R3M,Other_Bank_CreditCardAmt_R3M,TransferOtherbankCnt_R3M,TransferOtherCnt_R3M,TransferTotalCnt_R3M,OtherCnt_R3M,Curr_Counter_Sub_Amt_R1M,Curr_Net_Sub_Amt_R1M,Curr_Mobile_Sub_Amt_R1M,Curr_Call_Sub_Amt_R1M,Curr_Sub_Amt_R1M,Curr_Counter_Auto_Amt_R1M,Curr_Net_Auto_Amt_R1M,Curr_Mobile_Auto_Amt_R1M,Curr_Call_Auto_Amt_R1M,Curr_Auto_Amt_R1M,Curr_Counter_Redeem_Amt_R1M,Curr_Net_Redeem_Amt_R1M,Curr_Mobile_Redeem_Amt_R1M,Curr_Call_Redeem_Amt_R1M,Curr_Redeem_Amt_R1M,Curr_Counter_Sub_Cnt_R1M,Curr_Net_Sub_Cnt_R1M,Curr_Mobile_Sub_Cnt_R1M,Curr_Call_Sub_Cnt_R1M,Curr_Sub_Cnt_R1M,Curr_Counter_Auto_Cnt_R1M,Curr_Net_Auto_Cnt_R1M,Curr_Mobile_Auto_Cnt_R1M,Curr_Call_Auto_Cnt_R1M,Curr_Auto_Cnt_R1M,Curr_Counter_Redeem_Cnt_R1M,Curr_Net_Redeem_Cnt_R1M,Curr_Mobile_Redeem_Cnt_R1M,Curr_Call_Redeem_Cnt_R1M,Curr_Redeem_Cnt_R1M,Curr_Counter_Sub_Amt_R3M,Curr_Net_Sub_Amt_R3M,Curr_Mobile_Sub_Amt_R3M,Curr_Call_Sub_Amt_R3M,Curr_Sub_Amt_R3M,Curr_Counter_Auto_Amt_R3M,Curr_Net_Auto_Amt_R3M,Curr_Mobile_Auto_Amt_R3M,Curr_Call_Auto_Amt_R3M,Curr_Auto_Amt_R3M,Curr_Counter_Redeem_Amt_R3M,Curr_Net_Redeem_Amt_R3M,Curr_Mobile_Redeem_Amt_R3M,Curr_Call_Redeem_Amt_R3M,Curr_Redeem_Amt_R3M,Curr_Counter_Sub_Cnt_R3M,Curr_Net_Sub_Cnt_R3M,Curr_Mobile_Sub_Cnt_R3M,Curr_Call_Sub_Cnt_R3M,Curr_Sub_Cnt_R3M,Curr_Counter_Auto_Cnt_R3M,Curr_Net_Auto_Cnt_R3M,Curr_Mobile_Auto_Cnt_R3M,Curr_Call_Auto_Cnt_R3M,Curr_Auto_Cnt_R3M,Curr_Counter_Redeem_Cnt_R3M,Curr_Net_Redeem_Cnt_R3M,Curr_Mobile_Redeem_Cnt_R3M,Curr_Call_Redeem_Cnt_R3M,Curr_Redeem_Cnt_R3M,Pay_Off_MonthTotalAmt_R1M,Pay_Off_MonthTotalCnt_R1M,Pay_Off_MonthTotalAmt_R1Y,Pay_Off_MonthTotalCnt_R1Y,Interbank_Agreed_Remit,Foreign_Exchange,Net_Bank,Bank_Insur_through,Pufa_Gold,Pay_Easy,Agreed_Fixed_Deposit,Timely_Report,Agent_Pay,Fund,Third_Party_Deposit,Weekly_Profit,Special_Financial,Pay_Off,IPO_Train,Mobile_Bank,Bond,Card,LOAN_FLAG1,Fund_AIP_Ind,PBank_Ind,CoBranded_Card_Ind,Weix_Ind,NFC_Ind,Total_Hold_Cnt,Curr_Counter_B2S_Amt_R1M,Curr_Net_B2S_Amt_R1M,Curr_Call_B2S_Amt_R1M,Curr_Sec_B2S_Amt_R1M,Curr_B2S_Amt_R1M,Curr_Counter_S2B_Amt_R1M,Curr_Net_S2B_Amt_R1M,Curr_Call_S2B_Amt_R1M,Curr_Sec_S2B_Amt_R1M,Curr_S2B_Amt_R1M,Curr_S2B_Bal_R1M,Curr_Counter_B2S_Cnt_R1M,Curr_Net_B2S_Cnt_R1M
3276,31,0,0,21,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,22,1,0,31,73,2,0,,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,1,lvyou,0,M,19Feb1986,30,,1,0,0,05May2011,7500,7505,31Dec3000,02,,无等级,0,0.456,0,0,0,0.456,4.933,0,0,0,4.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
899,5,0,0,88,0,45,19,11,0,0,0,19,0,0,0,0,0,0,1,0,4,3,2,0,3,1,37,37,11,0,0,0,0,12,0,23,1,58,0,16,8,170,0,0,40,0,0,0,0,1,6,0,0,0,45,7,0,0,30,0,1,1,0,0,0,0,1,0,0,0,78,1,JIUDIAN,0,M,16Mar1987,29,,,0,0,04Jan1900,8200,8202,31Dec3000,02,,无等级,0,0,0,0,0,0,0,0,0,-1.8,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
5415,3,0,0,15,13,11,76,0,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,2,0,17,21,2,0,0,0,0,5,2,13,0,19,5,19,9,164,0,0,12,0,0,0,0,0,2,0,0,0,16,0,0,0,3,1,0,0,0,0,0,0,7,1,1,45,80,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,12,0,0,38,21,8,2,10,0,0,0,8,0,0,0,0,0,0,0,0,7,5,6,1,0,0,14,12,2,0,0,0,0,6,1,0,1,2,16,42,24,122,0,0,,1,0,0,1,0,0,6,2,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,43,70,2,lvyou,0,M,15Jul1985,31,4,1,0,0,26Dec2012,9100,9119,31Dec3000,20,,无等级,1,0.355,2005.07,0,0,2005.425,32.349,19780.75,0,0,19813.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
4314,7,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,3,0,16,1,0,8,0,0,0,1,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,8,2,xchen,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,2,0,0,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,16,8,21,0,0,7,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,4,12,2,tielu,0,F,26Oct1987,29,,2,0,0,01Jan2016,9800,9802,31Dec3000,02,,无等级,0,0.153,0,4.94,0,2.623,0.821,0,8.12,0,4.881,0,0,0,0,4884.88,0,4884.88,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,5100,0,5100,12356.38,0,12356.38,0,0,0,0,0,0,0,0,3,3,17,0,17,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869.78,3,23145.76,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1607,0,0,0,15,48,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,28,45,2,0,0,0,0,45,73,1,1,0,0,4,0,236,15,0,39,0,0,0,2,0,3,0,0,0,39,38,0,0,3,1,0,1,2,88,0,1,1,0,0,36,104,1,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,16,0,0,112,21,25,16,36,2,1,0,8,0,0,0,0,1,0,1,0,3,11,30,22,10,4,41,56,24,0,0,0,0,28,7,9,1,81,9,32,16,354,58,0,,0,0,0,9,5,3,2,8,2,45,3,0,2,25,0,2,1,1,2,7,0,13,5,17,148,156,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,28,0,0,42,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,14,14,9,1,4,1,1,21,0,0,0,0,0,6,1,0,1,2,0,10,8,157,0,0,,0,0,0,0,2,1,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,5,0,1,43,213,1,lvyou,0,F,26Aug1979,37,,0,0,0,14Jul2003,9800,9802,31Dec3000,07,,平衡,0,28.879,0,75.216,0,66.487,320.467,0,5485.45,0,3063.192,0,0,0,0,15156.38,0,15156.38,1739.4,10000,0,0,11739.4,0,0,0,0,0,5,0,5,1,1,0,0,0,2,0,0,0,0,0,24181.72,1110.72,25292.44,1739.4,12000,0,0,13739.4,0,0,0,0,0,20,8,28,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22342.05,0,22342.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22342.05,0,22342.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,71143.22,3,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,
8588,5,0,0,58,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,22,3,0,0,0,0,0,0,0,0,1,0,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,53,2,JYY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,2,tielu,0,F,28Mar1968,48,,,0,0,30Aug2015,8200,8202,31Dec3000,02,,无等级,0,0,0,0,-127.922,-127.922,0,0,0,-145.578,-145.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
5132,14,0,1,83,43,5,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,21,0,0,46,27,0,0,0,0,0,5,1,18,0,58,0,55,48,251,3,0,,1,0,0,1,0,30,0,0,0,3,0,0,5,0,0,0,0,0,62,0,0,2,2,0,51,60,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,6,0,0,46,9,11,9,11,6,0,0,6,0,0,0,0,2,0,0,0,3,13,4,11,2,0,16,24,3,0,0,0,0,11,21,59,4,5,7,2,4,228,41,1,6,2,0,0,3,0,1,3,0,0,3,0,0,0,3,0,1,0,0,0,0,0,5,0,2,43,107,2,feiji,0,M,31Aug1981,35,,2,0,0,23Mar2013,9300,9311,31Dec3000,06,,无等级,0,0.948,0,34.22,0,18.058,395.593,0,453.6,0,622.393,0,0,0,0,33766.51,18,33784.51,0,0,0,0,0,0,0,0,0,0,16,2,18,0,0,0,0,0,0,0,0,1000,0,1000,85890.19,18,85908.19,0,0,0,0,0,0,0,0,1,1,37,2,39,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
8931,37,0,0,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,37,0,0,0,0,0,12,0,0,0,15,0,20,13,31,4,0,,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,7,0,0,1,0,0,4,84,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,4,0,1,36,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,53,0,0,0,0,0,1,0,2,0,0,0,24,9,183,25,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,7,0,0,0,0,0,0,0,1,11,108,2,feiji,0,M,05Dec1974,42,,,0,0,04Jan1900,9300,9302,31Dec3000,02,,无等级,0,0,0,0,28.908,28.908,0,0,0,695.323,695.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
445,22,0,0,34,4,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,1,13,0,24,33,0,0,0,0,0,0,0,0,0,1,2,17,6,100,32,0,,1,0,0,2,0,0,5,0,4,5,1,0,0,9,0,0,0,6,0,0,0,1,0,0,11,97,1,lvyou,1,M,10Oct1989,27,,,0,0,05Jun2015,8200,8209,31Dec3000,02,,无等级,0,6.405,0,-2.42,-6.435,-1.24,215.036,0,-43.94,97.368,290.434,500,0,0,500,758,0,758,0,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,0,0,0,1,500,0,0,500,758,0,758,0,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160.82,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6890,0,0,0,72,5,11,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,72,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,2,14,47,2,feiji,0,F,23Jun1957,59,,0,0,0,29Nov2010,7600,7617,31Dec3000,02,,无等级,0,24.835,0,0,0,24.835,302.257,0,0,0,302.257,0,0,0,0,0,0,0,0,1400,0,0,1400,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14400,0,0,14400,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.88,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2822,305,4,0,263,105,156,295,75,224,82,0,0,0,0,0,0,30,0,10,0,201,276,149,329,92,102,192,60,51,1,1,0,0,291,85,116,50,358,243,190,193,1378,628,17,,16,5,0,115,14,213,135,39,4,61,302,11,336,482,60,96,162,58,169,140,52,123,0,48,119,726,1,lvyou,0,F,17Sep1988,28,,,0,0,04Jan1900,9500,9502,31Dec3000,07,,无等级,0,0,0,0,509.944,509.944,0,0,0,3973.785,3973.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
9770,16,0,0,14,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,11,1,0,0,0,0,1,0,2,0,0,0,0,1,71,4,1,,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,18,2,lvyou,0,F,04Jun1948,68,,2,0,0,20Dec1996,9800,9828,31Dec3000,07,,平衡,0,12.156,0,28.044,0,26.178,228.78,0,150.072,0,303.816,0,0,0,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,19000,0,19000,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10001.87,0,0,10001.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,1317.09,2,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
3860,15,0,0,25,7,10,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,30,35,0,0,0,0,0,0,0,1,0,2,0,21,4,88,0,0,,1,0,0,0,0,0,0,0,0,10,20,0,4,1,0,0,0,1,0,1,0,3,0,0,40,41,2,lvyou,0,F,18Jun1975,41,,0,0,0,11Apr2016,9500,1381,31Dec3000,02,,无等级,1,9.379,141.14,0,0,150.519,9.791,-23.28,0,0,-13.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,200000,0,0,200000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2809,19,0,0,14,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,6,7,0,0,0,0,0,0,6,1,0,8,0,26,6,163,8,0,,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,17,39,35,1,lvyou,0,M,28May1975,41,,0,0,0,29Jun2010,8000,8002,31Dec3000,02,,无等级,0,0.111,0,0,0,0.111,1.215,0,0,0,1.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
7411,7,0,2,47,6,0,3,1,0,0,0,17,0,0,0,0,0,0,0,0,10,3,4,0,4,2,23,36,1,0,0,0,0,0,0,0,0,0,0,14,8,96,1,0,0,0,0,0,2,1,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,109,2,xchen,0,M,21Oct1979,37,,,0,0,04Jan1900,7700,7702,31Dec3000,02,,无等级,0,0,0,0,26.871,26.871,0,0,0,189.581,189.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
1594,10,0,1,7,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,22,0,0,0,0,0,6,0,5,0,18,0,39,24,156,0,0,,0,0,0,1,1,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,6,0,0,40,74,2,lvyou,0,F,08Apr1988,28,,,0,0,04Jan1900,4500,4502,31Dec3000,02,,无等级,0,0,0,0,20.155,20.155,0,0,0,-16.279,-16.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2148,9,0,0,10,21,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,0,0,13,33,0,0,0,0,0,0,9,0,0,7,0,5,15,99,0,0,,0,0,0,0,0,1,0,0,0,6,8,0,0,2,0,0,0,0,0,0,0,2,0,0,1,41,2,lvyou,0,F,12Oct1985,31,,0,0,0,20Nov2006,7600,7609,31Dec3000,02,,无等级,0,0.005,0,0,0,0.005,0.055,0,0,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
3110,6,0,0,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,2,50,0,0,17,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,2,tielu,0,M,01Jun1988,28,,1,0,0,24Mar2014,9400,9411,31Dec3000,01,,无等级,0,0.003,0,0,0,0.003,17.506,0,-104.4,0,-34.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31.5,0,31.5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22617.6,7,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
9688,11,0,0,23,1,4,11,10,0,0,0,0,0,1,0,0,0,0,0,0,14,23,14,2,1,0,30,0,6,0,0,0,0,36,0,4,1,58,0,0,0,150,0,0,,0,0,0,1,0,2,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,106,2,lvyou,0,F,12Sep1987,29,,2,0,0,10Jul2015,7400,7402,31Dec3000,20,,无等级,0,0.03,0,0,4455.327,4455.357,113.94,0,0,36066.669,36180.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
